Entity,CODE,Year,Value
United States,USA,1971,803922.00
United States,USA,1972,865982.00
United States,USA,1973,865500.00
United States,USA,1974,857300.00
United States,USA,1975,796000.00
United States,USA,1976,914000.00
United States,USA,1977,882700.00
United States,USA,1978,908500.00
United States,USA,1979,998500.00
United States,USA,1980,1075000.00
United States,USA,1981,1150000.00
United States,USA,1982,1121300.00
United States,USA,1983,1174800.00
United States,USA,1984,1179800.00
United States,USA,1985,1277800.00
United States,USA,1986,1431000.00
United States,USA,1987,1679000.00
United States,USA,1988,1759500.00
United States,USA,1989,1876000.00
United States,USA,1990,2047500.00
United States,USA,1991,2110074.00
United States,USA,1992,2190370.00
United States,USA,1993,2198860.00
United States,USA,1994,2264435.00
United States,USA,1995,2326392.00
United States,USA,1996,2479162.00
United States,USA,1997,2484740.00
United States,USA,1998,2395237.00
United States,USA,1999,2402459.00
United States,USA,2000,2450391.00
United States,USA,2001,2522745.00
United States,USA,2002,2591252.00
United States,USA,2003,2562959.00
United States,USA,2004,2473890.00
United States,USA,2005,2496714.00
United States,USA,2006,2577194.00
United States,USA,2007,2699234.00
United States,USA,2008,2833680.00
United States,USA,2009,2568881.00
United States,USA,2010,2560208.00
United States,USA,2011,2626527.00
United States,USA,2012,2706704.00
United States,USA,2013,2633348.00
United States,USA,2014,2610710.00
United States,USA,2015,2552230.79
United States,USA,2016,2713009.62
United States,USA,2017,2712747.00
United States,USA,2018,2666260.00
United States,USA,2019,2644347.73
United States,USA,2020,2610548.18
United States,USA,2021,2526579.55
Uruguay,URY,1961,367.29
Uruguay,URY,1962,330.00
Uruguay,URY,1963,300.00
Uruguay,URY,1964,270.00
Uruguay,URY,1965,240.00
Uruguay,URY,1966,222.51
Uruguay,URY,1967,201.00
Uruguay,URY,1968,210.00
Uruguay,URY,1969,240.00
Uruguay,URY,1970,276.30
Uruguay,URY,1971,270.00
Uruguay,URY,1972,255.00
Uruguay,URY,1973,264.00
Uruguay,URY,1974,270.00
Uruguay,URY,1975,276.00
Uruguay,URY,1976,282.00
Uruguay,URY,1977,282.00
Uruguay,URY,1978,288.00
Uruguay,URY,1979,294.00
Uruguay,URY,1980,294.00
Uruguay,URY,1981,300.00
Uruguay,URY,1982,300.00
Uruguay,URY,1983,300.00
Uruguay,URY,1984,300.00
Uruguay,URY,1985,300.00
Uruguay,URY,1986,315.00
Uruguay,URY,1987,315.00
Uruguay,URY,1988,330.00
Uruguay,URY,1989,330.00
Uruguay,URY,1990,330.00
Uzbekistan,UZB,2001,0.00
Uzbekistan,UZB,2002,0.00
Uzbekistan,UZB,2003,0.00
Uzbekistan,UZB,2004,0.00
Uzbekistan,UZB,2005,0.00
Uzbekistan,UZB,2006,0.00
Uzbekistan,UZB,2007,0.00
Uzbekistan,UZB,2008,0.00
Uzbekistan,UZB,2009,0.00
Uzbekistan,UZB,2010,0.00
Uzbekistan,UZB,2011,0.00
Uzbekistan,UZB,2012,0.00
Uzbekistan,UZB,2013,0.00
Uzbekistan,UZB,2014,0.00
Uzbekistan,UZB,2015,0.00
Uzbekistan,UZB,2016,0.00
Uzbekistan,UZB,2017,0.00
Uzbekistan,UZB,2018,0.00
Uzbekistan,UZB,2019,0.00
Uzbekistan,UZB,2020,0.00
Uzbekistan,UZB,2021,0.00
Zimbabwe,ZWE,1961,52.00
Zimbabwe,ZWE,1962,52.00
Zimbabwe,ZWE,1963,52.00
Zimbabwe,ZWE,1964,52.00
Zimbabwe,ZWE,1965,52.00
Zimbabwe,ZWE,1966,52.00
Zimbabwe,ZWE,1967,56.00
Zimbabwe,ZWE,1968,56.00
Zimbabwe,ZWE,1969,60.16
Zimbabwe,ZWE,1970,60.00
Zimbabwe,ZWE,1971,56.00
Zimbabwe,ZWE,1972,52.00
Zimbabwe,ZWE,1973,52.00
Zimbabwe,ZWE,1974,42.36
Zimbabwe,ZWE,1975,60.32
Zimbabwe,ZWE,1976,30.92
Zimbabwe,ZWE,1977,14.24
Zimbabwe,ZWE,1978,23.00
Zimbabwe,ZWE,1979,24.00
Zimbabwe,ZWE,1980,26.00
Zimbabwe,ZWE,1981,28.00
Zimbabwe,ZWE,1982,28.40
Zimbabwe,ZWE,1983,32.00
Zimbabwe,ZWE,1984,32.00
Zimbabwe,ZWE,1985,32.00
Zimbabwe,ZWE,1986,24.00
Zimbabwe,ZWE,1987,32.00
Zimbabwe,ZWE,1988,40.00
Zimbabwe,ZWE,1989,56.00
Zimbabwe,ZWE,1990,56.00
Zimbabwe,ZWE,1991,64.00
Zimbabwe,ZWE,1992,52.00
Zimbabwe,ZWE,1993,64.00
Zimbabwe,ZWE,1994,72.00
Zimbabwe,ZWE,1995,72.00
Zimbabwe,ZWE,1996,64.00
Zimbabwe,ZWE,1997,68.00
Zimbabwe,ZWE,1998,76.00
Zimbabwe,ZWE,1999,80.00
Zimbabwe,ZWE,2000,84.00
Zimbabwe,ZWE,2001,88.00
Zimbabwe,ZWE,2002,88.00
Zimbabwe,ZWE,2003,96.00
Zimbabwe,ZWE,2004,96.00
Zimbabwe,ZWE,2005,100.00
Zimbabwe,ZWE,2006,104.00
Zimbabwe,ZWE,2007,104.00
Zimbabwe,ZWE,2008,108.00
Zimbabwe,ZWE,2009,108.00
Zimbabwe,ZWE,2010,108.00
Zimbabwe,ZWE,2011,108.00
Zimbabwe,ZWE,2012,108.00
Zimbabwe,ZWE,2013,108.00
Zimbabwe,ZWE,2014,112.50
Zimbabwe,ZWE,2015,116.34
Zimbabwe,ZWE,2016,117.97
Zimbabwe,ZWE,2017,122.81
Zimbabwe,ZWE,2018,125.02
Zimbabwe,ZWE,2019,126.13
Zimbabwe,ZWE,2020,128.04
Zimbabwe,ZWE,2021,130.02
