Entity,Code,Year,Eggs | 00002949 || Exports | 005911 || tonnes
Kenya,KEN,1983,0
Kenya,KEN,1984,0
Kenya,KEN,1985,0
Kenya,KEN,1986,0
Kenya,KEN,1987,0
Kenya,KEN,1988,0
Kenya,KEN,1989,0
Kenya,KEN,1990,0
Kenya,KEN,1991,0
Kenya,KEN,1992,0
Kenya,KEN,1993,0
Kenya,KEN,1994,0
Kenya,KEN,1995,0
Kenya,KEN,1996,0
Kenya,KEN,1997,0
Kenya,KEN,1998,0
Kenya,KEN,1999,0
Kenya,KEN,2000,0
Kenya,KEN,2001,0
Kenya,KEN,2002,0
Kenya,KEN,2003,0
Kenya,KEN,2004,0
Kenya,KEN,2005,0
Kenya,KEN,2006,0
Kenya,KEN,2007,0
Kenya,KEN,2008,0
Kenya,KEN,2009,0
Kenya,KEN,2010,1000
Kenya,KEN,2011,1000
Kenya,KEN,2012,1000
Kenya,KEN,2013,0
Kenya,KEN,2014,0
Kenya,KEN,2015,0
Kenya,KEN,2016,0
Kenya,KEN,2017,0
Kenya,KEN,2018,0
Kenya,KEN,2019,0
Kenya,KEN,2020,0
Kenya,KEN,2021,0
Kenya,KEN,2022,0
Kuwait,KWT,1961,0
Kuwait,KWT,1962,0
Kuwait,KWT,1963,0
Kuwait,KWT,1964,0
Kuwait,KWT,1965,0
Kuwait,KWT,1966,0
Kuwait,KWT,1967,0
Kuwait,KWT,1968,0
Kuwait,KWT,1969,0
Kuwait,KWT,1970,0
Kuwait,KWT,1971,0
Kuwait,KWT,1972,0
Kuwait,KWT,1973,0
Kuwait,KWT,1974,0
Kuwait,KWT,1975,0
Kuwait,KWT,1976,0
Kuwait,KWT,1977,0
Kuwait,KWT,1978,0
Kuwait,KWT,1979,0
Kuwait,KWT,1980,0
Kuwait,KWT,1981,0
Kuwait,KWT,1982,0
Kuwait,KWT,1983,0
Kuwait,KWT,1984,0
Kuwait,KWT,1985,0
Kuwait,KWT,1986,0
Kuwait,KWT,1987,0
Kuwait,KWT,1988,0
Kuwait,KWT,1989,0
Kuwait,KWT,1990,0
Kuwait,KWT,1991,0
Kuwait,KWT,1992,0
Kuwait,KWT,1993,0
Kuwait,KWT,1994,1000
Kuwait,KWT,1995,0
Kuwait,KWT,1996,0
Kuwait,KWT,1997,1000
Kuwait,KWT,1998,2000
Kuwait,KWT,1999,3000
Kuwait,KWT,2000,2000
Kuwait,KWT,2001,1000
Kuwait,KWT,2002,1000
Kuwait,KWT,2003,0
Kuwait,KWT,2004,0
Kuwait,KWT,2005,0
Kuwait,KWT,2006,0
Kuwait,KWT,2007,0
Kuwait,KWT,2008,0
Kuwait,KWT,2009,0
Kuwait,KWT,2010,2000
Kuwait,KWT,2011,2000
Kuwait,KWT,2012,1000
Kuwait,KWT,2013,11000
Kuwait,KWT,2014,8000
Kuwait,KWT,2015,15000
Kuwait,KWT,2016,10000
Kuwait,KWT,2017,8000
Kuwait,KWT,2018,9000
Kuwait,KWT,2019,0
Kuwait,KWT,2020,7000
Kuwait,KWT,2021,1000
Kuwait,KWT,2022,6000
Kyrgyzstan,KGZ,1992,0
Kyrgyzstan,KGZ,1993,0
Kyrgyzstan,KGZ,1994,0
Kyrgyzstan,KGZ,1995,0
Kyrgyzstan,KGZ,1996,0
Kyrgyzstan,KGZ,1997,0
Kyrgyzstan,KGZ,1998,0
Kyrgyzstan,KGZ,1999,0
Kyrgyzstan,KGZ,2000,0
Kyrgyzstan,KGZ,2001,0
Kyrgyzstan,KGZ,2002,0
Kyrgyzstan,KGZ,2003,0
Kyrgyzstan,KGZ,2004,0
Kyrgyzstan,KGZ,2005,0
Kyrgyzstan,KGZ,2006,0
Kyrgyzstan,KGZ,2007,0
Kyrgyzstan,KGZ,2008,0
Kyrgyzstan,KGZ,2009,0
Kyrgyzstan,KGZ,2010,0
Kyrgyzstan,KGZ,2011,0
Kyrgyzstan,KGZ,2012,0
Kyrgyzstan,KGZ,2013,0
Kyrgyzstan,KGZ,2015,0
Kyrgyzstan,KGZ,2016,0
Kyrgyzstan,KGZ,2017,0
Kyrgyzstan,KGZ,2019,0
Kyrgyzstan,KGZ,2020,0
Kyrgyzstan,KGZ,2021,0
Kyrgyzstan,KGZ,2022,0
Latvia,LVA,1992,1000
Latvia,LVA,1993,2000
Latvia,LVA,1994,0
Latvia,LVA,1995,0
Latvia,LVA,1996,0
Latvia,LVA,1997,1000
Latvia,LVA,1998,4000
Latvia,LVA,1999,3000
Latvia,LVA,2000,2000
Latvia,LVA,2001,1000
Latvia,LVA,2002,2000
Latvia,LVA,2003,2000
Latvia,LVA,2004,3000
Latvia,LVA,2005,3000
Latvia,LVA,2006,4000
Latvia,LVA,2007,10000
Latvia,LVA,2008,9000
Latvia,LVA,2009,17000
Latvia,LVA,2010,22000
Latvia,LVA,2011,21000
Latvia,LVA,2012,22000
Latvia,LVA,2013,22000
Latvia,LVA,2014,21000
Latvia,LVA,2015,24000
Latvia,LVA,2016,27000
Latvia,LVA,2017,29000
Latvia,LVA,2018,28000
Latvia,LVA,2019,33000
Latvia,LVA,2020,33000
Latvia,LVA,2021,35000
Latvia,LVA,2022,55000
Lebanon,LBN,1961,1000
Lebanon,LBN,1962,1000
Lebanon,LBN,1963,1000
Lebanon,LBN,1964,3000
Lebanon,LBN,1965,6000
Lebanon,LBN,1966,8000
Lebanon,LBN,1967,11000
Lebanon,LBN,1968,14000
Lebanon,LBN,1969,13000
Lebanon,LBN,1970,15000
Lebanon,LBN,1971,18000
Lebanon,LBN,1972,21000
Lebanon,LBN,1973,15000
Lebanon,LBN,1974,17000
Lebanon,LBN,1975,11000
Lebanon,LBN,1976,0
Lebanon,LBN,1977,2000
Lebanon,LBN,1978,6000
Lebanon,LBN,1979,7000
Lebanon,LBN,1980,7000
Lebanon,LBN,1981,7000
Lebanon,LBN,1982,9000
Lebanon,LBN,1983,8000
Lebanon,LBN,1984,8000
Lebanon,LBN,1985,5000
Lebanon,LBN,1986,4000
Lebanon,LBN,1987,6000
Lebanon,LBN,1988,3000
Lebanon,LBN,1989,1000
Lebanon,LBN,1990,0
Lebanon,LBN,1991,0
Lebanon,LBN,1992,3000
Lebanon,LBN,1993,3000
Lebanon,LBN,1994,2000
Lebanon,LBN,1995,0
Lebanon,LBN,1996,1000
Lebanon,LBN,1997,1000
Lebanon,LBN,1998,3000
Lebanon,LBN,1999,1000
Lebanon,LBN,2000,1000
Lebanon,LBN,2001,0
Lebanon,LBN,2002,3000
Lebanon,LBN,2003,4000
Lebanon,LBN,2004,4000
Lebanon,LBN,2005,4000
Lebanon,LBN,2006,4000
Lebanon,LBN,2007,13000
Lebanon,LBN,2008,10000
Lebanon,LBN,2009,9000
Lebanon,LBN,2010,9000
Lebanon,LBN,2011,3000
Lebanon,LBN,2012,0
Lebanon,LBN,2013,0
Lebanon,LBN,2014,0
Lebanon,LBN,2015,2000
Lebanon,LBN,2016,1000
Lebanon,LBN,2017,0
Lebanon,LBN,2018,0
Lebanon,LBN,2019,0
Lebanon,LBN,2020,0
Lebanon,LBN,2021,0
Lebanon,LBN,2022,0
Lesotho,LSO,2014,0
Lesotho,LSO,2015,0
Lesotho,LSO,2016,0
Lesotho,LSO,2018,0
Lesotho,LSO,2020,0
Lesotho,LSO,2021,0
Lesotho,LSO,2022,0
Libya,LBY,2010,0
Libya,LBY,2011,0
Libya,LBY,2012,0
Libya,LBY,2013,0
Libya,LBY,2019,0
Lithuania,LTU,1992,0
Lithuania,LTU,1993,0
Lithuania,LTU,1994,1000
Lithuania,LTU,1995,3000
Lithuania,LTU,1996,0
Lithuania,LTU,1997,4000
Lithuania,LTU,1998,5000
Lithuania,LTU,1999,2000
Lithuania,LTU,2000,0
Lithuania,LTU,2001,1000
Lithuania,LTU,2002,3000
Lithuania,LTU,2003,6000
Lithuania,LTU,2004,9000
Lithuania,LTU,2005,14000
Lithuania,LTU,2006,17000
Lithuania,LTU,2007,19000
Lithuania,LTU,2008,15000
Lithuania,LTU,2009,12000
Lithuania,LTU,2010,11000
Lithuania,LTU,2011,11000
Lithuania,LTU,2012,13000
Lithuania,LTU,2013,13000
Lithuania,LTU,2014,15000
Lithuania,LTU,2015,19000
Lithuania,LTU,2016,16000
Lithuania,LTU,2017,11000
Lithuania,LTU,2018,14000
Lithuania,LTU,2019,21000
Lithuania,LTU,2020,21000
Lithuania,LTU,2021,22000
Lithuania,LTU,2022,23000
Luxembourg,LUX,2000,0
Luxembourg,LUX,2001,0
Luxembourg,LUX,2002,0
Luxembourg,LUX,2003,0
Luxembourg,LUX,2004,0
Luxembourg,LUX,2005,0
Luxembourg,LUX,2006,0
Luxembourg,LUX,2007,0
Luxembourg,LUX,2008,0
Luxembourg,LUX,2009,0
Luxembourg,LUX,2010,0
Luxembourg,LUX,2011,2000
Luxembourg,LUX,2012,3000
Luxembourg,LUX,2013,1000
Luxembourg,LUX,2014,0
Luxembourg,LUX,2015,0
Luxembourg,LUX,2016,0
Luxembourg,LUX,2017,1000
Luxembourg,LUX,2018,2000
Luxembourg,LUX,2019,3000
Luxembourg,LUX,2020,3000
Luxembourg,LUX,2021,4000
Luxembourg,LUX,2022,4000
Madagascar,MDG,1961,0
Madagascar,MDG,1962,0
Madagascar,MDG,1963,0
Madagascar,MDG,1964,0
Madagascar,MDG,1965,0
Madagascar,MDG,1966,0
Madagascar,MDG,1967,0
Madagascar,MDG,1968,0
Madagascar,MDG,1969,0
Madagascar,MDG,1970,0
Madagascar,MDG,1971,0
Madagascar,MDG,1972,0
Madagascar,MDG,1973,0
Madagascar,MDG,1974,0
Madagascar,MDG,1975,0
Madagascar,MDG,1976,0
Madagascar,MDG,1977,0
Madagascar,MDG,1978,0
Madagascar,MDG,1979,0
Madagascar,MDG,1980,0
Madagascar,MDG,1981,0
Madagascar,MDG,1982,0
Madagascar,MDG,1983,0
Madagascar,MDG,1984,0
Madagascar,MDG,1985,0
Madagascar,MDG,1986,0
Madagascar,MDG,1987,0
Madagascar,MDG,1988,0
Madagascar,MDG,1989,0
Madagascar,MDG,1990,0
Madagascar,MDG,1991,0
Madagascar,MDG,1992,0
Madagascar,MDG,1993,0
Madagascar,MDG,1994,0
Madagascar,MDG,1995,0
Madagascar,MDG,1996,0
Madagascar,MDG,1997,0
Madagascar,MDG,1998,0
Madagascar,MDG,1999,0
Madagascar,MDG,2000,0
Madagascar,MDG,2001,0
Madagascar,MDG,2002,0
Madagascar,MDG,2003,0
Madagascar,MDG,2004,0
Madagascar,MDG,2005,0
Madagascar,MDG,2006,0
Madagascar,MDG,2007,0
Madagascar,MDG,2008,0
Madagascar,MDG,2009,0
Madagascar,MDG,2010,0
Madagascar,MDG,2011,0
Madagascar,MDG,2012,0
Madagascar,MDG,2013,0
Madagascar,MDG,2015,0
Madagascar,MDG,2016,0
Madagascar,MDG,2017,0
Madagascar,MDG,2018,0
Madagascar,MDG,2019,0
Madagascar,MDG,2020,0
Madagascar,MDG,2021,0
Madagascar,MDG,2022,0
Malawi,MWI,1961,0
Malawi,MWI,1962,0
Malawi,MWI,1963,0
Malawi,MWI,1964,0
Malawi,MWI,1965,0
Malawi,MWI,1966,0
Malawi,MWI,1967,0
Malawi,MWI,1968,0
Malawi,MWI,1969,0
Malawi,MWI,1970,0
Malawi,MWI,1971,0
Malawi,MWI,1972,0
Malawi,MWI,1973,0
Malawi,MWI,1974,0
Malawi,MWI,1975,0
Malawi,MWI,1976,0
Malawi,MWI,1977,0
Malawi,MWI,1978,0
Malawi,MWI,1979,0
Malawi,MWI,1980,0
Malawi,MWI,1981,0
Malawi,MWI,1982,0
Malawi,MWI,1983,0
Malawi,MWI,1984,0
Malawi,MWI,1985,0
Malawi,MWI,1986,0
Malawi,MWI,1987,0
Malawi,MWI,1988,0
Malawi,MWI,1989,0
Malawi,MWI,1990,0
Malawi,MWI,1991,0
Malawi,MWI,1992,0
Malawi,MWI,1993,0
Malawi,MWI,1994,0
Malawi,MWI,1995,0
Malawi,MWI,1996,0
Malawi,MWI,1997,0
Malawi,MWI,1998,0
Malawi,MWI,1999,0
Malawi,MWI,2000,0
Malawi,MWI,2001,0
Malawi,MWI,2002,0
Malawi,MWI,2003,0
Malawi,MWI,2004,0
Malawi,MWI,2005,0
Malawi,MWI,2006,0
Malawi,MWI,2007,0
Malawi,MWI,2008,1000
Malawi,MWI,2009,0
Malawi,MWI,2010,0
Malawi,MWI,2011,0
Malawi,MWI,2012,0
Malawi,MWI,2013,1000
Malawi,MWI,2014,1000
Malawi,MWI,2015,2000
Malawi,MWI,2016,1000
Malawi,MWI,2017,1000
Malawi,MWI,2019,1000
Malawi,MWI,2020,1000
Malawi,MWI,2021,0
Malawi,MWI,2022,1000
Malaysia,MYS,1961,1000
Malaysia,MYS,1962,1000
Malaysia,MYS,1963,1000
Malaysia,MYS,1964,1000
Malaysia,MYS,1965,1000
Malaysia,MYS,1966,0
Malaysia,MYS,1967,0
Malaysia,MYS,1968,0
Malaysia,MYS,1969,0
Malaysia,MYS,1970,0
Malaysia,MYS,1971,0
Malaysia,MYS,1972,0
Malaysia,MYS,1973,0
Malaysia,MYS,1974,0
Malaysia,MYS,1975,0
Malaysia,MYS,1976,0
Malaysia,MYS,1977,0
Malaysia,MYS,1978,0
Malaysia,MYS,1979,0
Malaysia,MYS,1980,0
Malaysia,MYS,1981,0
Malaysia,MYS,1982,0
Malaysia,MYS,1983,1000
Malaysia,MYS,1984,4000
Malaysia,MYS,1985,7000
Malaysia,MYS,1986,7000
Malaysia,MYS,1987,11000
Malaysia,MYS,1988,16000
Malaysia,MYS,1989,19000
Malaysia,MYS,1990,25000
Malaysia,MYS,1991,29000
Malaysia,MYS,1992,31000
Malaysia,MYS,1993,31000
Malaysia,MYS,1994,34000
Malaysia,MYS,1995,34000
Malaysia,MYS,1996,23000
Malaysia,MYS,1997,36000
Malaysia,MYS,1998,29000
Malaysia,MYS,1999,46000
Malaysia,MYS,2000,56000
Malaysia,MYS,2001,76000
Malaysia,MYS,2002,115000
Malaysia,MYS,2003,57000
Malaysia,MYS,2004,55000
Malaysia,MYS,2005,60000
Malaysia,MYS,2006,65000
Malaysia,MYS,2007,70000
Malaysia,MYS,2008,118000
Malaysia,MYS,2009,98000
Malaysia,MYS,2010,90000
Malaysia,MYS,2011,138000
Malaysia,MYS,2012,165000
Malaysia,MYS,2013,95000
Malaysia,MYS,2014,94000
Malaysia,MYS,2015,106000
Malaysia,MYS,2016,113000
Malaysia,MYS,2017,117000
Malaysia,MYS,2018,128000
Malaysia,MYS,2019,128000
Malaysia,MYS,2020,115000
Malaysia,MYS,2021,121000
Malaysia,MYS,2022,75000
Maldives,MDV,2020,0
Mali,MLI,2010,0
Mali,MLI,2011,0
Mali,MLI,2012,0
Mali,MLI,2013,0
Mali,MLI,2017,0
Mali,MLI,2018,0
Mali,MLI,2021,0
Malta,MLT,1961,0
Malta,MLT,1962,0
Malta,MLT,1963,0
Malta,MLT,1964,0
Malta,MLT,1965,0
Malta,MLT,1966,0
Malta,MLT,1967,0
Malta,MLT,1968,0
Malta,MLT,1969,0
Malta,MLT,1970,0
Malta,MLT,1971,0
Malta,MLT,1972,0
Malta,MLT,1973,0
Malta,MLT,1974,0
Malta,MLT,1975,0
Malta,MLT,1976,0
Malta,MLT,1977,0
Malta,MLT,1978,0
Malta,MLT,1979,0
Malta,MLT,1980,0
Malta,MLT,1981,0
Malta,MLT,1982,0
Malta,MLT,1983,0
Malta,MLT,1984,0
Malta,MLT,1985,0
Malta,MLT,1986,0
Malta,MLT,1987,0
Malta,MLT,1988,0
Malta,MLT,1989,0
Malta,MLT,1990,0
Malta,MLT,1991,0
Malta,MLT,1992,0
Malta,MLT,1993,0
Malta,MLT,1994,0
Malta,MLT,1995,0
Malta,MLT,1996,0
Malta,MLT,1997,0
Malta,MLT,1998,0
Malta,MLT,1999,0
Malta,MLT,2000,0
Malta,MLT,2001,0
Malta,MLT,2002,0
Malta,MLT,2003,0
Malta,MLT,2004,0
Malta,MLT,2005,0
Malta,MLT,2006,0
Malta,MLT,2007,0
Malta,MLT,2008,0
Malta,MLT,2009,0
Malta,MLT,2010,0
Malta,MLT,2011,0
Malta,MLT,2012,0
Malta,MLT,2013,0
Malta,MLT,2020,0
Mauritania,MRT,1961,0
Mauritania,MRT,1962,0
Mauritania,MRT,1963,0
Mauritania,MRT,1964,0
Mauritania,MRT,1965,0
Mauritania,MRT,1966,0
Mauritania,MRT,1967,0
Mauritania,MRT,1968,0
Mauritania,MRT,1969,0
Mauritania,MRT,1970,0
Mauritania,MRT,1971,0
Mauritania,MRT,1972,0
Mauritania,MRT,1973,0
Mauritania,MRT,1974,0
Mauritania,MRT,1975,0
Mauritania,MRT,1976,0
Mauritania,MRT,1977,0
Mauritania,MRT,1978,0
Mauritania,MRT,1979,0
Mauritania,MRT,1980,0
Mauritania,MRT,1981,0
Mauritania,MRT,1982,0
Mauritania,MRT,1983,0
Mauritania,MRT,1984,0
Mauritania,MRT,1985,0
Mauritania,MRT,1986,0
Mauritania,MRT,1987,0
Mauritania,MRT,1988,0
Mauritania,MRT,1989,0
Mauritania,MRT,1990,0
Mauritania,MRT,1991,0
Mauritania,MRT,1992,0
Mauritania,MRT,1993,0
Mauritania,MRT,1994,0
Mauritania,MRT,1995,0
Mauritania,MRT,1996,0
Mauritania,MRT,1997,0
Mauritania,MRT,1998,0
Mauritania,MRT,1999,0
Mauritania,MRT,2000,0
Mauritania,MRT,2001,0
Mauritania,MRT,2002,0
Mauritania,MRT,2003,0
Mauritania,MRT,2004,0
Mauritania,MRT,2005,0
Mauritania,MRT,2006,0
Mauritania,MRT,2007,0
Mauritania,MRT,2008,0
Mauritania,MRT,2009,0
Mauritania,MRT,2010,0
Mauritania,MRT,2011,0
Mauritania,MRT,2012,0
Mauritania,MRT,2013,0
Mauritius,MUS,1961,0
Mauritius,MUS,1962,0
Mauritius,MUS,1963,0
Mauritius,MUS,1964,0
Mauritius,MUS,1965,0
Mauritius,MUS,1966,0
Mauritius,MUS,1967,0
Mauritius,MUS,1968,0
Mauritius,MUS,1969,0
Mauritius,MUS,1970,0
Mauritius,MUS,1971,0
Mauritius,MUS,1972,0
Mauritius,MUS,1973,0
Mauritius,MUS,1974,0
Mauritius,MUS,1975,0
Mauritius,MUS,1976,0
Mauritius,MUS,1977,0
Mauritius,MUS,1978,0
Mauritius,MUS,1979,0
Mauritius,MUS,1980,0
Mauritius,MUS,1981,0
Mauritius,MUS,1982,0
Mauritius,MUS,1983,0
Mauritius,MUS,1984,0
Mauritius,MUS,1985,0
Mauritius,MUS,1986,0
Mauritius,MUS,1987,0
Mauritius,MUS,1988,0
Mauritius,MUS,1989,0
Mauritius,MUS,1990,0
Mauritius,MUS,1991,0
Mauritius,MUS,1992,0
Mauritius,MUS,1993,0
Mauritius,MUS,1994,0
Mauritius,MUS,1995,0
Mauritius,MUS,1996,0
Mauritius,MUS,1997,0
Mauritius,MUS,1998,0
Mauritius,MUS,1999,0
Mauritius,MUS,2000,0
Mauritius,MUS,2001,0
Mauritius,MUS,2002,0
Mauritius,MUS,2003,0
Mauritius,MUS,2004,0
Mauritius,MUS,2005,0
Mauritius,MUS,2006,0
Mauritius,MUS,2007,0
Mauritius,MUS,2008,0
Mauritius,MUS,2009,0
Mauritius,MUS,2010,0
Mauritius,MUS,2011,0
Mauritius,MUS,2012,0
Mauritius,MUS,2013,0
Mauritius,MUS,2015,0
Mauritius,MUS,2016,0
Mauritius,MUS,2017,0
Mauritius,MUS,2018,0
Mauritius,MUS,2020,0
Mauritius,MUS,2021,0
Mauritius,MUS,2022,0
Mexico,MEX,1961,0
Mexico,MEX,1962,0
Mexico,MEX,1963,0
Mexico,MEX,1964,0
Mexico,MEX,1965,0
Mexico,MEX,1966,1000
Mexico,MEX,1967,0
Mexico,MEX,1968,0
Mexico,MEX,1969,0
Mexico,MEX,1970,0
Mexico,MEX,1971,1000
Mexico,MEX,1972,0
Mexico,MEX,1973,0
Mexico,MEX,1974,0
Mexico,MEX,1975,0
Mexico,MEX,1976,1000
Mexico,MEX,1977,2000
Mexico,MEX,1978,0
Mexico,MEX,1979,0
Mexico,MEX,1980,0
Mexico,MEX,1981,0
Mexico,MEX,1982,0
Mexico,MEX,1983,0
Mexico,MEX,1984,0
Mexico,MEX,1985,1000
Mexico,MEX,1986,0
Mexico,MEX,1987,0
Mexico,MEX,1988,0
Mexico,MEX,1989,0
Mexico,MEX,1990,0
Mexico,MEX,1991,0
Mexico,MEX,1992,0
Mexico,MEX,1993,0
Mexico,MEX,1994,0
Mexico,MEX,1995,0
Mexico,MEX,1996,0
Mexico,MEX,1997,0
Mexico,MEX,1998,1000
Mexico,MEX,1999,1000
Mexico,MEX,2000,0
Mexico,MEX,2001,1000
Mexico,MEX,2002,1000
Mexico,MEX,2003,0
Mexico,MEX,2004,1000
Mexico,MEX,2005,1000
Mexico,MEX,2006,0
Mexico,MEX,2007,0
Mexico,MEX,2008,0
Mexico,MEX,2009,1000
Mexico,MEX,2010,5000
Mexico,MEX,2011,9000
Mexico,MEX,2012,10000
Mexico,MEX,2013,1000
Mexico,MEX,2014,0
Mexico,MEX,2015,3000
Mexico,MEX,2016,1000
Mexico,MEX,2017,2000
Mexico,MEX,2018,2000
Moldova,MDA,1992,1000
Moldova,MDA,1993,0
Moldova,MDA,1994,1000
Moldova,MDA,1995,1000
Moldova,MDA,1996,2000
Moldova,MDA,1997,2000
Moldova,MDA,1998,2000
Moldova,MDA,1999,5000
Moldova,MDA,2000,4000
Moldova,MDA,2001,5000
Moldova,MDA,2002,2000
Moldova,MDA,2003,1000
Moldova,MDA,2004,3000
Moldova,MDA,2005,4000
Moldova,MDA,2006,6000
Moldova,MDA,2007,1000
Moldova,MDA,2008,0
Moldova,MDA,2009,0
Moldova,MDA,2010,0
Moldova,MDA,2011,0
Moldova,MDA,2012,0
Moldova,MDA,2013,0
Moldova,MDA,2014,0
Moldova,MDA,2016,0
Moldova,MDA,2018,0
Moldova,MDA,2019,0
Moldova,MDA,2020,0
Moldova,MDA,2021,0
Mongolia,MNG,2010,0
Mongolia,MNG,2011,0
Mongolia,MNG,2012,0
Mongolia,MNG,2013,0
Montenegro,MNE,2006,0
Montenegro,MNE,2007,0
Montenegro,MNE,2008,0
Montenegro,MNE,2009,0
Montenegro,MNE,2010,0
Montenegro,MNE,2011,0
Montenegro,MNE,2012,0
Montenegro,MNE,2013,0
Montenegro,MNE,2014,0
Montenegro,MNE,2015,0
Montenegro,MNE,2016,0
Montenegro,MNE,2017,0
Montenegro,MNE,2018,0
Montenegro,MNE,2020,0
Montenegro,MNE,2021,0
Montenegro,MNE,2022,0
Morocco,MAR,1961,2000
Morocco,MAR,1962,0
Morocco,MAR,1963,1000
Morocco,MAR,1964,0
Morocco,MAR,1965,0
Morocco,MAR,1966,0
Morocco,MAR,1967,0
Morocco,MAR,1968,0
Morocco,MAR,1969,0
Morocco,MAR,1970,0
Morocco,MAR,1971,0
Morocco,MAR,1972,0
Morocco,MAR,1973,0
Morocco,MAR,1974,0
Morocco,MAR,1975,0
Morocco,MAR,1976,0
Morocco,MAR,1977,0
Morocco,MAR,1978,0
Morocco,MAR,1979,0
Morocco,MAR,1980,0
Morocco,MAR,1981,0
Morocco,MAR,1982,0
Morocco,MAR,1983,0
Morocco,MAR,1984,0
Morocco,MAR,1985,0
Morocco,MAR,1986,0
Morocco,MAR,1987,0
Morocco,MAR,1988,0
Morocco,MAR,1989,0
Morocco,MAR,1990,0
Morocco,MAR,1991,0
Morocco,MAR,1992,0
Morocco,MAR,1993,0
Morocco,MAR,1994,0
Morocco,MAR,1995,0
Morocco,MAR,1996,0
Morocco,MAR,1997,0
Morocco,MAR,1998,0
Morocco,MAR,1999,0
Morocco,MAR,2000,0
Morocco,MAR,2001,0
Morocco,MAR,2002,0
Morocco,MAR,2003,0
Morocco,MAR,2004,0
Morocco,MAR,2005,0
Morocco,MAR,2006,0
Morocco,MAR,2007,0
Morocco,MAR,2008,0
Morocco,MAR,2009,0
Morocco,MAR,2010,2000
Morocco,MAR,2011,1000
Morocco,MAR,2012,2000
Morocco,MAR,2013,1000
Morocco,MAR,2014,4000
Morocco,MAR,2015,3000
Morocco,MAR,2016,1000
Morocco,MAR,2017,7000
Morocco,MAR,2018,8000
Morocco,MAR,2019,2000
Morocco,MAR,2020,3000
Morocco,MAR,2021,4000
Morocco,MAR,2022,41000
Mozambique,MOZ,1961,0
Mozambique,MOZ,1962,0
Mozambique,MOZ,1963,0
Mozambique,MOZ,1964,0
Mozambique,MOZ,1965,0
Mozambique,MOZ,1966,0
Mozambique,MOZ,1967,0
Mozambique,MOZ,1968,0
Mozambique,MOZ,1969,0
Mozambique,MOZ,1970,0
Mozambique,MOZ,1971,0
Mozambique,MOZ,1972,0
Mozambique,MOZ,1973,0
Mozambique,MOZ,1974,0
Mozambique,MOZ,1975,0
Mozambique,MOZ,1976,0
Mozambique,MOZ,1977,0
Mozambique,MOZ,1978,0
Mozambique,MOZ,1979,0
Mozambique,MOZ,1980,0
Mozambique,MOZ,1981,0
Mozambique,MOZ,1982,0
Mozambique,MOZ,1983,0
Mozambique,MOZ,1984,0
Mozambique,MOZ,1985,0
Mozambique,MOZ,1986,0
Mozambique,MOZ,1987,0
Mozambique,MOZ,1988,0
Mozambique,MOZ,1989,0
Mozambique,MOZ,1990,0
Mozambique,MOZ,1991,0
Mozambique,MOZ,1992,0
Mozambique,MOZ,1993,0
Mozambique,MOZ,1994,0
Mozambique,MOZ,1995,0
Mozambique,MOZ,1996,0
Mozambique,MOZ,1997,0
Mozambique,MOZ,1998,0
Mozambique,MOZ,1999,0
Mozambique,MOZ,2000,0
Mozambique,MOZ,2001,0
Mozambique,MOZ,2002,0
Mozambique,MOZ,2003,0
Mozambique,MOZ,2004,0
Mozambique,MOZ,2005,0
Mozambique,MOZ,2006,0
Mozambique,MOZ,2007,0
Mozambique,MOZ,2008,0
Mozambique,MOZ,2009,0
Mozambique,MOZ,2010,0
Mozambique,MOZ,2011,0
Mozambique,MOZ,2012,0
Mozambique,MOZ,2013,0
Mozambique,MOZ,2015,0
Mozambique,MOZ,2016,0
Mozambique,MOZ,2019,0
Mozambique,MOZ,2020,0
Mozambique,MOZ,2021,0
Mozambique,MOZ,2022,0
Myanmar,MMR,1961,0
Myanmar,MMR,1962,0
Myanmar,MMR,1963,0
Myanmar,MMR,1964,0
Myanmar,MMR,1965,0
Myanmar,MMR,1966,0
Myanmar,MMR,1967,0
Myanmar,MMR,1968,0
Myanmar,MMR,1969,0
Myanmar,MMR,1970,0
Myanmar,MMR,1971,0
Myanmar,MMR,1972,0
Myanmar,MMR,1973,0
Myanmar,MMR,1974,0
Myanmar,MMR,1975,0
Myanmar,MMR,1976,0
Myanmar,MMR,1977,0
Myanmar,MMR,1978,0
Myanmar,MMR,1979,0
Myanmar,MMR,1980,0
Myanmar,MMR,1981,0
Myanmar,MMR,1982,0
Myanmar,MMR,1983,0
Myanmar,MMR,1984,0
Myanmar,MMR,1985,0
Myanmar,MMR,1986,0
Myanmar,MMR,1987,0
Myanmar,MMR,1988,0
Myanmar,MMR,1989,0
Myanmar,MMR,1990,0
Myanmar,MMR,1991,0
Myanmar,MMR,1992,0
Myanmar,MMR,1993,0
Myanmar,MMR,1994,0
Myanmar,MMR,1995,0
Myanmar,MMR,1996,0
Myanmar,MMR,1997,0
Myanmar,MMR,1998,0
Myanmar,MMR,1999,0
Myanmar,MMR,2000,0
Myanmar,MMR,2001,0
Myanmar,MMR,2002,0
Myanmar,MMR,2003,0
Myanmar,MMR,2004,0
Myanmar,MMR,2005,0
Myanmar,MMR,2006,0
Myanmar,MMR,2007,0
Myanmar,MMR,2008,0
Myanmar,MMR,2009,0
Myanmar,MMR,2010,0
Myanmar,MMR,2011,0
